source_id,recording_alias,platform,source_url,source_identifier,source_title,source_creator,publication_date,duration_seconds,runtime,language,public_access_status,source_license_status,source_terms_url,release_raw_media,release_audio,release_converted_wav,release_full_transcript_text,release_text_chunks,release_chunk_metadata,release_topic_timestamp_annotations,recommended_data_license,rights_release_decision,annotation_source_policy,action_required_before_public_release,notes
src_0033,src_0033.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/cojknc-City_Council_Regular_Meeting_-_March_20_2018,cojknc-City_Council_Regular_Meeting_-_March_20_2018,"City Council Regular Meeting - March 20, 2018",City of Jacksonville NC,2018-03-27,4112,01:08:32,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source URL and license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: cojknc-City_Council_Regular_Meeting_-_March_20_2018; upstream YouTube URL: https://www.youtube.com/watch?v=aW2w3iGlyl8
src_0034,src_0034.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/coeor-City_Council_Work_Session_02-22-2012,coeor-City_Council_Work_Session_02-22-2012,City Council Work Session 02-22-2012,"City of Eugene, OR",2016-08-10,5364,01:29:24,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source URL and license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: coeor-City_Council_Work_Session_02-22-2012; upstream YouTube URL: https://www.youtube.com/watch?v=4mAulfqKfXY
src_0035,src_0035.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/coeor-City_Council_Work_Session_03-09-2011,coeor-City_Council_Work_Session_03-09-2011,City Council Work Session 03-09-2011,"City of Eugene, OR",2016-08-10,4679,01:17:59,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source URL and license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: coeor-City_Council_Work_Session_03-09-2011; upstream YouTube URL: https://www.youtube.com/watch?v=ysCQk7xUlts
src_0036,src_0036.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/coeor-City_Council_Work_Session_04-11-2011,coeor-City_Council_Work_Session_04-11-2011,City Council Work Session 04-11-2011,"City of Eugene, OR",2016-08-10,4588,01:16:28,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source URL and license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: coeor-City_Council_Work_Session_04-11-2011; upstream YouTube URL: https://www.youtube.com/watch?v=Dns7Fww2I7M
src_0037,src_0037.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/coeor-City_Council_Work_Session_06-22-2011,coeor-City_Council_Work_Session_06-22-2011,City Council Work Session 06-22-2011,"City of Eugene, OR",2016-08-10,4425,01:13:45,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source URL and license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: coeor-City_Council_Work_Session_06-22-2011; upstream YouTube URL: https://www.youtube.com/watch?v=chn5mVvqsF4
src_0038,src_0038.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/coeor-City_Council_Work_Session_07-11-2012,coeor-City_Council_Work_Session_07-11-2012,City Council Work Session 07-11-2012,"City of Eugene, OR",2016-08-11,4474,01:14:34,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source URL and license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: coeor-City_Council_Work_Session_07-11-2012; upstream YouTube URL:
src_0039,src_0039.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/cojknc-City_Council_Workshop_-_February_20_2018,cojknc-City_Council_Workshop_-_February_20_2018,"City Council Workshop - February 20, 2018",City of Jacksonville NC,2018-02-22,2584,00:43:04,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source URL and license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: cojknc-City_Council_Workshop_-_February_20_2018; upstream YouTube URL: https://www.youtube.com/watch?v=OVpMKe47OHI
src_0040,src_0040.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/coame-City_of_Auburn_Maine_City_Council_Meeting_Workshop_5_13_2019,coame-City_of_Auburn_Maine_City_Council_Meeting_Workshop_5_13_2019,"City of Auburn, Maine, City Council Meeting & Workshop 5/13/2019",City of Auburn Maine,2019-05-13,6949,01:55:49,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source URL and license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: coame-City_of_Auburn_Maine_City_Council_Meeting_Workshop_5_13_2019; upstream YouTube URL: https://www.youtube.com/watch?v=q5w7Wjgix8k
src_0041,src_0041.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/coame-City_of_Auburn_Maine_City_Council_Workshop_Meeting_For_12_11_2017,coame-City_of_Auburn_Maine_City_Council_Workshop_Meeting_For_12_11_2017,City of Auburn Maine City Council Workshop & Meeting For 12/11/2017,City of Auburn Maine,2017-12-11,7304,02:01:44,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source URL and license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: coame-City_of_Auburn_Maine_City_Council_Workshop_Meeting_For_12_11_2017; upstream YouTube URL: https://www.youtube.com/watch?v=IpTKVXxz1rM
src_0042,src_0042.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/coame-City_of_Auburn_Maine_City_Council_Workshop_Meeting_For_Monday_02_05_2018,coame-City_of_Auburn_Maine_City_Council_Workshop_Meeting_For_Monday_02_05_2018,City of Auburn Maine City Council Workshop & Meeting For Monday 02/05/2018,City of Auburn Maine,2018-02-05,9204,02:33:24,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source URL and license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: coame-City_of_Auburn_Maine_City_Council_Workshop_Meeting_For_Monday_02_05_2018; upstream YouTube URL: https://www.youtube.com/watch?v=1ICdmgOL0oc
src_0043,src_0043.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/coame-City_of_Auburn_Maine_City_Council_Workshop_Meeting_November_03_2025,coame-City_of_Auburn_Maine_City_Council_Workshop_Meeting_November_03_2025,"City of Auburn, Maine, City Council Workshop & Meeting, November 03, 2025",City of Auburn Maine,2025-11-04,7843,02:10:43,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source URL and license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: coame-City_of_Auburn_Maine_City_Council_Workshop_Meeting_November_03_2025; upstream YouTube URL: https://www.youtube.com/watch?v=dMkv26ZmO6c
